stop_id,stop_code,stop_name,stop_lat,stop_lon,location_type,parent_station
2748,2748,"238th St SW SB Station",47.782854,-122.344036,0,99238r
3306,3306,"SODO Busway & S Royal Brougham Way",47.592150,-122.327408,0,9977
1301,1301,"Airport Rd & Hwy 99",47.888344,-122.257793,0,99air
1513,1513,"Hwy 99 & Airport Rd",47.888320,-122.259719,0,99air
2781,2781,"Airport Road NB Station",47.889588,-122.258009,0,99air
2782,2782,"Airport Road SB Station",47.889213,-122.258838,0,99air
3021,3021,"Hwy 99 NB Station",47.890104,-122.258689,0,99air
3040,3040,"Hwy 99 SB Station",47.888695,-122.258072,0,99air
2742,2742,"Aurora Village Transit Center Bay 9",47.774297,-122.341069,0,avtc
2877,2877,"Aurora Village Transit Center",47.774428,-122.341779,0,avtc
3312,3312,"Aurora Village Transit Center Bay 6",47.774404,-122.340965,0,avtc
3313,3313,"Aurora Village Transit Center Bay 12",47.774216,-122.341296,0,avtc
2131,2131,"Ash Way Park & Ride Bay 2",47.852882,-122.258253,0,awypr
2162,2162,"Ash Way Park & Ride Bay 3",47.853234,-122.257814,0,awypr
2163,2163,"Ash Way Park & Ride Bay 4",47.853448,-122.257584,0,awypr
2981,2981,"Ash Way Park & Ride",47.852923,-122.258553,0,awypr
3239,3239,"Ash Way Park & Ride Bay 5",47.853173,-122.258775,0,awypr
355,355,"Bellevue Transit Center Bay 4",47.615535,-122.194839,0,blvtc
2860,2860,"Bellevue Transit Center Bay 8",47.615437,-122.194537,0,blvtc
1399,1399,"Bothell Park & Ride Bay 2",47.759468,-122.199971,0,botpr
419,419,"Marysville at Cedar and Grove Park & Ride Bay 4",48.061149,-122.179776,0,cdgvpr
2883,2883,"Marysville at Cedar and Grove Park & Ride Bay 1",48.061339,-122.179301,0,cdgvpr
2132,2132,"Canyon Park Park & Ride Bay 3",47.793915,-122.211428,0,cpkpr
2134,2134,"Canyon Park Park & Ride Bay 2",47.794011,-122.211594,0,cpkpr
2135,2135,"Canyon Park Park & Ride Bay 1",47.794098,-122.211744,0,cpkpr
2736,2736,"Canyon Park Fwy Station Bay 4",47.793847,-122.214072,0,cpkpr
3035,3035,"Canyon Park Park & Ride Bay 6",47.793893,-122.210858,0,cpkpr
2125,2125,"Edmonds College Transit Center Bay 3",47.816676,-122.325293,0,edmcol
3222,3222,"Edmonds College Transit Center Bay 5",47.816345,-122.325071,0,edmcol
3316,3316,"Edmonds College Transit Center Bay 6",47.815638,-122.324749,0,edmcol
763,763,"Edmonds Park & Ride Bay 2",47.805936,-122.329977,0,edmpr
1242,1242,"Edmonds Park & Ride Bay 1",47.805290,-122.330241,0,edmpr
1436,1436,"Edmonds Station Bay 4",47.812029,-122.383551,0,edmst
2915,2915,"Edmonds Station",47.811755,-122.383236,0,edmst
2916,2916,"Edmonds Station Bay 1",47.812267,-122.382569,0,edmst
2918,2918,"Edmonds Station Bay 3",47.811834,-122.383213,0,edmst
2341,2341,"Everett Station Bay B1",47.974780,-122.197484,0,evtst
2342,2342,"Everett Station Bay B2",47.974599,-122.197387,0,evtst
2343,2343,"Everett Station Bay B3",47.974367,-122.197284,0,evtst
2344,2344,"Everett Station Bay B4",47.974193,-122.197204,0,evtst
2345,2345,"Everett Station Bay C1",47.974851,-122.197619,0,evtst
2347,2347,"Everett Station Bay C3",47.974434,-122.197432,0,evtst
2367,2367,"Broadway & 34th St",47.972819,-122.201491,0,evtst
2768,2768,"Everett Station Bay A4",47.974442,-122.197073,0,evtst
2838,2838,"Everett Station Bay G1",47.973389,-122.196882,0,evtst
2861,2861,"Everett Station",47.974278,-122.197362,0,evtst
2886,2886,"Broadway & Wall St",47.977597,-122.201680,0,evtst
2887,2887,"Broadway & Pacific Ave",47.977136,-122.201370,0,evtst
3219,3219,"Broadway & 33rd St",47.973869,-122.201228,0,evtst
2035,2035,"Lynnwood City Center Station",47.816082,-122.296421,0,lccst
2107,2107,"Lynnwood City Center Station Bay A1",47.816315,-122.297258,0,lccst
2108,2108,"Lynnwood City Center Station Bay B5",47.816117,-122.295594,0,lccst
2109,2109,"Lynnwood City Center Station Bay C1",47.816064,-122.297278,0,lccst
2110,2110,"Lynnwood City Center Station Bay C2",47.816058,-122.296926,0,lccst
2113,2113,"Lynnwood City Center Station Bay D1",47.815889,-122.297029,0,lccst
2114,2114,"Lynnwood City Center Station Bay D2",47.815883,-122.296616,0,lccst
2115,2115,"Lynnwood City Center Station Bay A2",47.816308,-122.296917,0,lccst
2116,2116,"Lynnwood City Center Station Bay A3",47.816305,-122.296550,0,lccst
2117,2117,"Lynnwood City Center Station Bay A4",47.816300,-122.296246,0,lccst
2118,2118,"Lynnwood City Center Station Bay A5",47.816293,-122.295833,0,lccst
2119,2119,"Lynnwood City Center Station Bay B3",47.816128,-122.296303,0,lccst
2167,2167,"Lynnwood City Center Station Bay B1",47.816140,-122.297021,0,lccst
2168,2168,"Lynnwood City Center Station Bay B2",47.816134,-122.296607,0,lccst
2422,2422,"Lynnwood City Center Station Bay D3",47.815878,-122.296312,0,lccst
2543,2543,"Lynnwood City Center Station Bay D4",47.815872,-122.295956,0,lccst
3227,3227,"Lynnwood City Center Station Bay D5",47.815867,-122.295618,0,lccst
3244,3244,"Lynnwood City Center Station Bay C5",47.816041,-122.295813,0,lccst
3311,3311,"Lynnwood City Center Station Bay A7",47.816528,-122.296215,0,lccst
2665,2665,"Lake Stevens Transit Center Bay 1",47.999481,-122.104379,0,lkstc
2666,2666,"Lake Stevens Transit Center Bay 2",47.999686,-122.103682,0,lkstc
2982,2982,"Lake Stevens Transit Center",47.999423,-122.104467,0,lkstc
205,205,"172nd St NE & 16th Dr NE",48.151839,-122.208168,0,lwhs
206,206,"172nd St NE & 11th Ave NE",48.151726,-122.213367,0,lwhs
1591,1591,"172nd St NE & 11th Ave NE",48.151883,-122.215578,0,lwhs
2619,2619,"172nd St NE & 19th Dr NE",48.152017,-122.207291,0,lwhs
581,581,"Main St & 18th St NE",48.014397,-122.064043,0,main18
2579,2579,"Main St & 17th Pl NE",48.013150,-122.064281,0,main18
3454,3454,"18th St NE & 125th Ave NE",48.013889,-122.062919,0,main18
2103,2103,"Mariner Park & Ride Bay 1",47.880174,-122.238639,0,marpr
2104,2104,"Mariner Park & Ride Bay 2",47.879915,-122.238637,0,marpr
2105,2105,"Mariner Park & Ride Bay 3",47.879670,-122.238570,0,marpr
2106,2106,"Mariner Park & Ride Bay 4",47.879951,-122.238575,0,marpr
169,169,"128th St SE & Park Rd",47.881746,-122.222652,0,mcppr
2091,2091,"McCollum Park Park & Ride Bay 1",47.879118,-122.220865,0,mcppr
3224,3224,"McCollum Park Park & Ride Bay 4",47.880081,-122.220702,0,mcppr
325,325,"Mountlake Terrace Station Bay 4",47.784761,-122.314663,0,mltst
1694,1694,"Mountlake Terrace Station Bay 3",47.784936,-122.314870,0,mltst
2097,2097,"Mountlake Terrace Station Bay 1",47.785360,-122.315023,0,mltst
2765,2765,"Mountlake Terrace Fwy Station Bay 6",47.787230,-122.316408,0,mltst
2766,2766,"Mountlake Terrace Fwy Station Bay 7",47.787566,-122.316282,0,mltst
1928,1928,"Monroe Park & Ride Bay 1",47.868348,-121.995807,0,monpr
2517,2517,"Marysville Ash Ave Park & Ride Bay 1",48.053909,-122.183818,0,mvlpr
2191,2191,"Northgate Station",47.702191,-122.328018,0,nortc
2192,2192,"Northgate Station Bay 2",47.702012,-122.328377,0,nortc
2355,2355,"Wetmore Ave & Wall St",47.977325,-122.207239,0,pacwet
2356,2356,"Pacific Ave & Rockefeller Ave",47.976682,-122.205443,0,pacwet
2359,2359,"Pacific Ave & Rockefeller Ave",47.976509,-122.205033,0,pacwet
2466,2466,"Wetmore Ave & Wall St",47.977330,-122.207064,0,pacwet
2836,2836,"Wetmore Ave SB Station",47.976667,-122.206805,0,pacwet
197,197,"Swamp Creek Park & Ride Bay 2",47.849881,-122.275536,0,scrpr
1573,1573,"Swamp Creek Park & Ride Bay 1",47.850137,-122.276383,0,scrpr
3231,3231,"Swamp Creek Park & Ride EB Station",47.849864,-122.276282,0,scrpr
3240,3240,"Swamp Creek Park & Ride WB Station",47.850128,-122.277357,0,scrpr
3017,3017,"Seaway Transit Center Bay 13",47.929989,-122.260421,0,seaway
3138,3138,"Seaway Transit Center Bay 12",47.930727,-122.259870,0,seaway
3184,3184,"Seaway Transit Center Bay 2",47.930419,-122.259708,0,seaway
3185,3185,"Seaway Transit Center Bay 1",47.930723,-122.260047,0,seaway
3186,3186,"Seaway Transit Center Bay 6",47.929963,-122.260077,0,seaway
3190,3190,"Seaway Transit Center Bay 11",47.930484,-122.260484,0,seaway
2867,2867,"South Everett Fwy Station Bay 2",47.899271,-122.214356,0,sefs
2868,2868,"South Everett Fwy Station Bay 3",47.899018,-122.214478,0,sefs
2869,2869,"South Everett Fwy Station Bay 6",47.899578,-122.213979,0,sefs
3343,3343,"South Everett Fwy Station Bay 5",47.899327,-122.214123,0,sefs
861,861,"Snohomish Park & Ride Bay 2",47.931846,-122.100233,0,snopr
1349,1349,"Snohomish Park & Ride Bay 1",47.931767,-122.100463,0,snopr
486,486,"Smokey Point Transit Center Bay 3",48.154717,-122.183831,0,sptc
1449,1449,"Smokey Point Transit Center Bay 5",48.154508,-122.183146,0,sptc
1594,1594,"172nd St NE & Smokey Point Blvd",48.152603,-122.183832,0,sptc
1847,1847,"Smokey Point Transit Center Bay 1",48.154633,-122.184630,0,sptc
2058,2058,"Smokey Point Transit Center Bay 4",48.154658,-122.184027,0,sptc
2460,2460,"Smokey Point Blvd & 174th Pl NE",48.154561,-122.182808,0,sptc
548,548,"Sultan Park & Ride Bay 2",47.862968,-121.803907,0,sulpr
1929,1929,"Sultan Park & Ride Bay 1",47.863091,-121.802715,0,sulpr
332,332,"Stanwood Downtown Park & Ride Bay 2",48.239150,-122.348758,0,swdtpr
1711,1711,"Stanwood Downtown Park & Ride Bay 1",48.239264,-122.348883,0,swdtpr
531,531,"Stanwood I-5 Park & Ride Bay 1",48.238685,-122.243032,0,swi5pr
929,929,"Stanwood I-5 Park & Ride Bay 2",48.238238,-122.243266,0,swi5pr
487,487,"Edmonds Way & 100th Ave W",47.790398,-122.365676,0,wstgt
576,576,"100th Ave W & 232nd St SW",47.788249,-122.366661,0,wstgt
1056,1056,"100th Ave W & Edmonds Way",47.789821,-122.366927,0,wstgt
1849,1849,"Edmonds Way & 100th Ave W",47.790809,-122.367424,0,wstgt
3354,3354,"100th Ave W & Edmonds Way",47.791150,-122.366721,0,wstgt
3406,3406,"100th Ave W & 227th Pl SW",47.791522,-122.366908,0,wstgt
980,980,"Reder Way & Bothell Way NE",47.763716,-122.207748,0,zrmx21
1475,1475,"Hwy 527 & NE 190th St",47.764932,-122.209121,0,zrmx21
2220,2220,"NE 185th St & Ross Rd",47.761908,-122.199237,0,zrmx21
2746,2746,"Hwy 527 & NE 190th St",47.766497,-122.210154,0,zrmx21
2903,2903,"NE 185th St & Beardslee Blvd",47.762031,-122.197918,0,zrmx21
2904,2904,"NE 185th St & 103rd Ave NE",47.762008,-122.203200,0,zrmx21
307,307,"228th St SW & 76th Ave W",47.792285,-122.334941,0,zrmx25
311,311,"228th St SW & 72nd Pl W",47.792248,-122.331573,0,zrmx25
906,906,"Lakeview Dr & Ballinger Park",47.787106,-122.326183,0,zrmx25
907,907,"Lakeview Dr & Ballinger Playfield",47.790583,-122.328552,0,zrmx25
1401,1401,"Lakeview Dr & Ballinger Park",47.786231,-122.325947,0,zrmx25
1686,1686,"228th St SW & 76th Ave W",47.792442,-122.334797,0,zrmx25
251,251,"200th St SW & 53rd Pl W",47.817391,-122.304318,0,zrmx32
1191,1191,"52nd Ave W & 204th St SW",47.813479,-122.303300,0,zrmx32
1637,1637,"200th St SW & 48th Ave W",47.817475,-122.299198,0,zrmx32
1638,1638,"200th St SW & 50th Ave W",47.817514,-122.302009,0,zrmx32
1639,1639,"200th St SW & 52nd Pl W",47.817536,-122.304554,0,zrmx32
1640,1640,"200th St SW & 56th Ave W",47.817562,-122.309516,0,zrmx32
13216,,"132nd St SE & 16th Ave SE",47.878159,-122.211060,1,
137pp,,"Puget Park Dr & 136th St SE",47.873890,-122.154160,1,
16436,,"164th St SW & 36th Ave W",47.849270,-122.281880,1,
164z7,,"Hwy 527 & 164th St SE",47.849453,-122.217003,1,
185i5,,"Shoreline North/185th Station",47.763984,-122.322315,1,
19676,,"196th St SW & 76th Ave W",47.820240,-122.335880,1,
208z7,,"Hwy 527 & 208th SE",47.808450,-122.207640,1,
21284,,"212th St SW & 84th Ave W",47.806894,-122.346026,1,
22099,,"Hwy 99 & 220th St SW",47.799607,-122.331794,1,
22844,,"44th Ave W & 228th St SW",47.791854,-122.292332,1,
228z7,,"Hwy 527 & 228th St SE",47.791286,-122.216981,1,
5jack,,"5th Ave S & S Jackson St",47.598470,-122.327680,1,
5pine,,"5th Ave & Pine St",47.611660,-122.336510,1,
99148,,"Hwy 99 & 148th St SW",47.864059,-122.281837,1,
99176r,,"Hwy 99 & 176th St SW",47.839137,-122.299588,1,
99196r,,"Hwy 99 & 196th St SW",47.821204,-122.315088,1,
99200,,"Heron Station 200th St SW",47.817571,-122.318227,1,
99238r,,"Hwy 99 & 238th St SW",47.783235,-122.343562,1,
9977,,"SoDo Busway & S Royal Brougham Way",47.592010,-122.327430,1,
99air,,"Hwy 99 & Airport Rd",47.889850,-122.258040,1,
avtc,,"Aurora Village Transit Center",47.774171,-122.340638,1,
awypr,,"Ash Way Park & Ride",47.852744,-122.258759,1,
blvtc,,"Bellevue Transit Center",47.615541,-122.193674,1,
botpr,,"Bothell Park & Ride",47.758837,-122.199110,1,
cdgvpr,,"Marysville Cedar and Grove Park & Ride",48.061450,-122.179530,1,
cpkpr,,"Canyon Park Park & Ride",47.793737,-122.211773,1,
edmcol,,"Edmonds College",47.816567,-122.325074,1,
edmpr,,"Edmonds Park & Ride",47.805681,-122.330284,1,
edmst,,"Edmonds Station",47.811890,-122.383620,1,
evtst,,"Everett Station",47.974510,-122.197388,1,
lccst,,"Lynnwood City Center Station",47.815992,-122.296425,1,
lkstc,,"Lake Stevens Transit Center",47.999564,-122.104454,1,
lwhs,,"Lakewood High School",48.151836,-122.214179,1,
main18,,"Main St & 18th St NE",48.013510,-122.064140,1,
marpr,,"Mariner Park & Ride",47.880001,-122.238632,1,
mcppr,,"McCollum Park Park & Ride",47.879457,-122.220638,1,
mltst,,"Mountlake Terrace Station",47.784826,-122.314922,1,
monpr,,"Monroe Park & Ride",47.868181,-121.995769,1,
mvlpr,,"Marysville Ash Ave Park & Ride",48.053710,-122.183670,1,
nortc,,"Northgate Station",47.702047,-122.328196,1,
pacwet,,"Wetmore Ave Station",47.977300,-122.207150,1,
scrpr,,"Swamp Creek Park & Ride",47.850002,-122.276087,1,
seaway,,"Seaway Transit Center",47.930222,-122.259948,1,
sefs,,"South Everett Fwy Station",47.899300,-122.214230,1,
snopr,,"Snohomish Park & Ride",47.931038,-122.100170,1,
sptc,,"Smokey Point Transit Center",48.154797,-122.183646,1,
sulpr,,"Sultan Park & Ride",47.863703,-121.802124,1,
swdtpr,,"Stanwood Downtown Park & Ride",48.239200,-122.349400,1,
swi5pr,,"Stanwood I-5 Park & Ride",48.237897,-122.242597,1,
wstgt,,"Edmonds Way & 100th Ave W",47.790527,-122.366748,1,
zrmx21,,"Hwy 527 & NE 190th St",47.763465,-122.204787,1,
zrmx25,,"Lakeview Dr & Ballinger Park",47.789976,-122.329769,1,
zrmx32,,"52nd Ave W & 204th St SW",47.816503,-122.304036,1,
