shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
101:179,47.795070,-122.335110,270004,14263.05
101:179,47.794850,-122.335270,270005,14290.30
101:179,47.794630,-122.335430,270006,14317.52
101:179,47.794430,-122.335570,270007,14342.12
101:179,47.794170,-122.335760,270008,14374.34
101:179,47.793800,-122.336030,270009,14420.21
101:179,47.793350,-122.336350,270010,14475.65
101:179,47.793210,-122.336450,270011,14492.93
101:179,47.793020,-122.336590,270012,14516.50
101:179,47.792890,-122.336680,270013,14532.47
101:179,47.792720,-122.336810,270014,14553.74
101:179,47.792570,-122.336920,270015,14572.37
101:179,47.792360,-122.337060,270016,14597.97
101:179,47.792030,-122.337300,270017,14638.84
101:179,47.791930,-122.337380,270018,14651.46
101:179,47.791810,-122.337460,270019,14666.09
101:179,47.791600,-122.337610,270020,14692.00
101:179,47.791440,-122.337730,270021,14711.93
101:179,47.791350,-122.337790,270022,14722.88
101:179,47.791230,-122.337880,270023,14737.81
101:179,47.790790,-122.338190,270024,14791.97
101:179,47.790650,-122.338290,270025,14809.26
101:179,47.790550,-122.338360,270026,14821.54
101:179,47.790185,-122.338624,270027,14866.65
101:179,47.790150,-122.338650,280002,14871.04
101:179,47.789850,-122.338860,280003,14907.92
101:179,47.789720,-122.338960,280004,14924.20
101:179,47.789420,-122.339180,280005,14961.41
101:179,47.789250,-122.339290,280006,14982.05
101:179,47.789080,-122.339420,280007,15003.29
101:179,47.788900,-122.339550,280008,15025.57
101:179,47.788700,-122.339700,280009,15050.47
101:179,47.788530,-122.339820,280010,15071.38
101:179,47.788360,-122.339940,280011,15092.29
101:179,47.788190,-122.340060,280012,15113.20
101:179,47.788096,-122.340129,280013,15124.88
101:179,47.788040,-122.340170,290002,15131.83
101:179,47.787900,-122.340270,290003,15149.11
101:179,47.787750,-122.340380,290004,15167.73
101:179,47.787600,-122.340490,290005,15186.32
101:179,47.787460,-122.340590,290006,15203.61
101:179,47.787220,-122.340770,290007,15233.51
101:179,47.786900,-122.340990,290008,15272.70
101:179,47.786570,-122.341230,290009,15313.55
101:179,47.786350,-122.341390,290010,15340.80
101:179,47.785680,-122.341880,290011,15423.85
101:179,47.785510,-122.342000,290012,15444.76
101:179,47.785230,-122.342200,290013,15479.30
101:179,47.785130,-122.342270,290014,15491.61
101:179,47.785070,-122.342310,290015,15498.93
101:179,47.784930,-122.342420,290016,15516.51
101:179,47.784800,-122.342510,290017,15532.49
101:179,47.784500,-122.342720,290018,15569.37
101:179,47.784240,-122.342940,290019,15602.62
101:179,47.783950,-122.343170,290020,15639.20
101:179,47.783820,-122.343270,290021,15655.47
101:179,47.783676,-122.343366,290022,15672.97
101:179,47.783670,-122.343370,300002,15673.73
101:179,47.783270,-122.343670,300003,15723.56
101:179,47.783050,-122.343800,300004,15749.90
101:179,47.782850,-122.343950,300005,15774.80
101:179,47.782630,-122.344110,300006,15802.02
101:179,47.782540,-122.344180,300007,15813.33
101:179,47.782460,-122.344240,300008,15823.30
101:179,47.782380,-122.344290,300009,15832.96
101:179,47.782220,-122.344410,300010,15852.89
101:179,47.782130,-122.344480,300011,15864.20
101:179,47.782050,-122.344540,300012,15874.17
101:179,47.781950,-122.344620,300013,15886.82
101:179,47.781780,-122.344760,300014,15908.43
101:179,47.781640,-122.344890,300015,15926.77
101:179,47.781480,-122.345030,300016,15947.44
101:179,47.781290,-122.345190,300017,15971.73
101:179,47.781040,-122.345400,300018,16003.68
101:179,47.780630,-122.345700,300019,16054.52
101:179,47.780450,-122.345820,300020,16076.43
101:179,47.780250,-122.345930,300021,16100.15
101:179,47.780200,-122.345960,300022,16106.15
101:179,47.780010,-122.346040,300023,16128.10
101:179,47.779750,-122.346130,300024,16157.78
101:179,47.779520,-122.346190,300025,16183.75
101:179,47.779430,-122.346230,300026,16194.18
101:179,47.779320,-122.346260,300027,16206.61
101:179,47.779200,-122.346290,300028,16220.14
101:179,47.779000,-122.346340,300029,16242.70
101:179,47.778820,-122.346370,300030,16262.85
101:179,47.778620,-122.346380,300031,16285.10
101:179,47.778440,-122.346380,300032,16305.12
101:179,47.778090,-122.346370,300033,16344.05
101:179,47.777800,-122.346350,300034,16376.29
101:179,47.777380,-122.346290,300035,16423.20
101:179,47.777269,-122.346278,300036,16435.58
101:179,47.777100,-122.346260,310002,16454.41
101:179,47.776880,-122.346230,310003,16478.98
101:179,47.776670,-122.346200,310004,16502.45
101:179,47.776450,-122.346180,310005,16526.96
101:179,47.776190,-122.346170,310006,16555.88
101:179,47.775940,-122.346160,310007,16583.68
101:179,47.775780,-122.346160,310008,16601.45
101:179,47.775670,-122.346160,310009,16613.67
101:179,47.775540,-122.346160,310010,16628.15
101:179,47.775340,-122.346160,310011,16650.37
101:179,47.775110,-122.346170,310012,16675.94
101:179,47.774800,-122.346170,310013,16710.42
101:179,47.774690,-122.346170,310014,16722.64
101:179,47.774480,-122.346170,310015,16745.99
101:179,47.774180,-122.346160,310016,16779.33
101:179,47.774180,-122.345960,310017,16794.33
101:179,47.774190,-122.345470,310018,16831.06
101:179,47.774190,-122.345270,310019,16846.05
101:179,47.774190,-122.344840,310020,16878.27
101:179,47.774190,-122.344610,310021,16895.49
101:179,47.774190,-122.344430,310022,16908.99
101:179,47.774190,-122.343880,310023,16950.20
101:179,47.774190,-122.343630,310024,16968.95
101:179,47.774190,-122.342840,310025,17028.14
101:179,47.774350,-122.342840,310026,17045.91
101:179,47.774402,-122.342835,310027,17051.67
101:179,47.774450,-122.342830,310028,17057.06
101:179,47.774445,-122.341779,310029,17135.86
101:180,47.774441,-122.340964,10001,0.00
101:180,47.774440,-122.340830,10002,10.06
101:180,47.774380,-122.340790,10003,17.37
101:180,47.774190,-122.340730,10004,38.98
101:180,47.774190,-122.341010,10005,59.95
101:180,47.774190,-122.341130,10006,68.95
101:180,47.774190,-122.341340,10007,84.67
101:180,47.774190,-122.341450,10008,92.93
101:180,47.774190,-122.341660,10009,108.66
101:180,47.774190,-122.341880,10010,125.15
101:180,47.774190,-122.342230,10011,151.36
101:180,47.774190,-122.342560,10012,176.11
101:180,47.774190,-122.342840,10013,197.08
101:180,47.774190,-122.343630,10014,256.28
101:180,47.774190,-122.343880,10015,275.02
101:180,47.774190,-122.344430,10016,316.23
101:180,47.774190,-122.344610,10017,329.73
101:180,47.774190,-122.344840,10018,346.95
101:180,47.774190,-122.345270,10019,379.17
101:180,47.774190,-122.345470,10020,394.17
101:180,47.774180,-122.345960,10021,430.90
101:180,47.774470,-122.345960,10022,463.14
101:180,47.774581,-122.345960,10023,475.43
101:180,47.774680,-122.345960,20002,486.46
101:180,47.774810,-122.345960,20003,500.91
101:180,47.775020,-122.345960,20004,524.26
101:180,47.775280,-122.345970,20005,553.18
101:180,47.775540,-122.345980,20006,582.11
101:180,47.775680,-122.345980,20007,597.65
101:180,47.775800,-122.345990,20008,611.00
101:180,47.776040,-122.345990,20009,637.70
101:180,47.776480,-122.346010,20010,686.62
101:180,47.776680,-122.346030,20011,708.93
101:180,47.776870,-122.346060,20012,730.18
101:180,47.777020,-122.346080,20013,746.91
101:180,47.777380,-122.346120,20014,787.05
101:180,47.777800,-122.346170,20015,833.90
101:180,47.778150,-122.346210,20016,872.92
101:180,47.778283,-122.346224,20017,887.76
101:180,47.778440,-122.346240,30002,905.29
101:180,47.778590,-122.346240,30003,921.96
101:180,47.778780,-122.346240,30004,943.08
101:180,47.778990,-122.346220,30005,966.46
101:180,47.779160,-122.346190,30006,985.51
101:180,47.779290,-122.346160,30007,1000.14
101:180,47.779390,-122.346140,30008,1011.33
101:180,47.779490,-122.346120,30009,1022.54
101:180,47.779610,-122.346080,30010,1036.23
101:180,47.779750,-122.346030,30011,1052.23
101:180,47.779900,-122.345970,30012,1069.48
101:180,47.780070,-122.345890,30013,1089.29
101:180,47.780270,-122.345780,30014,1113.01
101:180,47.780440,-122.345680,30015,1133.34
101:180,47.780620,-122.345560,30016,1155.28
101:180,47.780810,-122.345420,30017,1178.87
101:180,47.781000,-122.345270,30018,1202.80
101:180,47.781120,-122.345170,30019,1218.10
101:180,47.781260,-122.345050,30020,1236.09
101:180,47.781293,-122.345022,30021,1240.32
101:180,47.781480,-122.344860,40002,1264.37
101:180,47.781780,-122.344610,40003,1302.62
101:180,47.781950,-122.344460,40004,1324.60
101:180,47.782100,-122.344340,40005,1343.56
101:180,47.782290,-122.344180,40006,1367.85
101:180,47.782420,-122.344080,40007,1384.13
101:180,47.782530,-122.344000,40008,1397.75
101:180,47.782800,-122.343810,40009,1430.97
101:180,47.783270,-122.343470,40010,1489.10
101:180,47.783640,-122.343200,40011,1534.94
101:180,47.783870,-122.343040,40012,1563.20
101:180,47.784107,-122.342869,40013,1592.49
101:180,47.784160,-122.342830,50002,1599.10
101:180,47.784520,-122.342570,50003,1643.60
101:180,47.784770,-122.342390,50004,1674.48
101:180,47.784910,-122.342290,50005,1691.76
101:180,47.785070,-122.342170,50006,1711.70
101:180,47.786310,-122.341270,50007,1865.16
101:180,47.786540,-122.341110,50008,1893.45
101:180,47.786760,-122.340950,50009,1920.67
101:180,47.786990,-122.340790,50010,1948.92
101:180,47.787430,-122.340470,50011,2003.42
101:180,47.787550,-122.340380,50012,2018.36
101:180,47.787700,-122.340270,50013,2036.98
101:180,47.787860,-122.340160,50014,2056.58
101:180,47.788010,-122.340050,50015,2075.20
101:180,47.788330,-122.339820,50016,2114.73
101:180,47.788490,-122.339710,50017,2134.33
101:180,47.788560,-122.339663,50018,2142.84
101:180,47.788610,-122.339630,60002,2148.96
101:180,47.788720,-122.339550,60003,2162.56
101:180,47.789240,-122.339170,60004,2226.99
101:180,47.789370,-122.339080,60005,2242.96
101:180,47.789660,-122.338870,60006,2278.84
101:180,47.789900,-122.338690,60007,2308.74
101:180,47.790090,-122.338560,60008,2331.99
101:180,47.790230,-122.338460,60009,2349.25
101:180,47.790400,-122.338330,60010,2370.52
101:180,47.790570,-122.338210,60011,2391.43
101:180,47.790780,-122.338060,60012,2417.34
101:180,47.790872,-122.337994,60013,2428.68
101:180,47.791200,-122.337760,70002,2469.15
101:180,47.791390,-122.337620,70003,2492.75
101:180,47.791520,-122.337530,70004,2508.69
101:180,47.791780,-122.337340,70005,2540.90
101:180,47.791920,-122.337240,70006,2558.19
101:180,47.792040,-122.337150,70007,2573.15
101:180,47.792360,-122.336920,70008,2612.68
101:180,47.792550,-122.336790,70009,2635.94
101:180,47.792710,-122.336670,70010,2655.87
101:180,47.792840,-122.336580,70011,2671.82
101:180,47.792950,-122.336500,70012,2685.44
101:180,47.793190,-122.336320,70013,2715.34
101:180,47.794080,-122.335680,70014,2825.31
101:180,47.794360,-122.335480,70015,2859.85
101:180,47.794590,-122.335320,70016,2888.13
101:180,47.794720,-122.335220,70017,2904.41
101:180,47.794960,-122.335048,70018,2934.04
101:180,47.795110,-122.334940,80002,2952.57
101:180,47.795380,-122.334740,80003,2986.13
101:180,47.795490,-122.334660,80004,2999.72
101:180,47.795990,-122.334310,80005,3061.20
101:180,47.796260,-122.334110,80006,3094.76
101:180,47.796488,-122.333950,80007,3122.77
101:180,47.796660,-122.333830,90002,3143.89
101:180,47.796900,-122.333650,90003,3173.79
101:180,47.797320,-122.333350,90004,3225.61
101:180,47.797450,-122.333240,90005,3242.25
101:180,47.797590,-122.333120,90006,3260.23
101:180,47.797720,-122.333010,90007,3276.87
101:180,47.797830,-122.332930,90008,3290.47
101:180,47.797920,-122.332870,90009,3301.47
101:180,47.798270,-122.332620,90010,3344.63
101:180,47.798480,-122.332460,90011,3370.87
101:180,47.798600,-122.332380,90012,3385.50
101:180,47.798730,-122.332280,90013,3401.78
101:180,47.799020,-122.332080,90014,3437.32
101:180,47.799210,-122.331930,90015,3461.25
101:180,47.799320,-122.331850,90016,3474.90
101:180,47.799480,-122.331750,90017,3494.20
101:180,47.799640,-122.331750,90018,3512.00
101:180,47.799900,-122.331560,90019,3544.21
101:180,47.800190,-122.331351,90020,3580.12
101:180,47.800510,-122.331120,100002,3619.65
101:180,47.800550,-122.331090,100003,3624.62
101:180,47.800890,-122.330850,100004,3666.47
101:180,47.801230,-122.330610,100005,3708.32
101:180,47.801610,-122.330330,100006,3755.47
101:180,47.801800,-122.330190,100007,3779.09
101:180,47.802020,-122.330030,100008,3806.31
101:180,47.802160,-122.329930,100009,3823.59
101:180,47.802270,-122.329850,100010,3837.25
101:180,47.802350,-122.329800,100011,3846.88
101:180,47.802520,-122.329680,100012,3867.79
101:180,47.802570,-122.329640,100013,3874.13
101:180,47.802860,-122.329430,100014,3909.97
101:180,47.803220,-122.329160,100015,3954.81
101:180,47.803370,-122.329050,100016,3973.43
101:180,47.803580,-122.328900,100017,3999.37
101:180,47.803740,-122.328790,100018,4018.97
101:180,47.803774,-122.328765,100019,4023.15
101:180,47.803890,-122.328680,110002,4037.56
101:180,47.804020,-122.328590,110003,4053.54
101:180,47.804140,-122.328510,110004,4068.13
101:180,47.804190,-122.328470,110005,4074.44
101:180,47.804420,-122.328310,110006,4102.70
101:180,47.804470,-122.328270,110007,4109.01
101:180,47.804580,-122.328190,110008,4122.63
101:180,47.804760,-122.328050,110009,4145.25
101:180,47.804830,-122.328000,110010,4153.91
101:180,47.804860,-122.327980,110011,4157.53
101:180,47.805550,-122.327480,110012,4242.91
101:180,47.805600,-122.327450,110013,4248.88
101:180,47.805850,-122.327270,110014,4279.79
101:180,47.806090,-122.327090,110015,4309.69
101:180,47.806180,-122.327030,110016,4320.66
101:180,47.806400,-122.326870,110017,4347.88
101:180,47.806850,-122.326540,110018,4403.72
101:180,47.807130,-122.326340,110019,4438.25
101:180,47.807260,-122.326250,110020,4454.19
101:180,47.807414,-122.326145,110021,4473.03
101:180,47.807450,-122.326120,120002,4477.45
101:180,47.807600,-122.326010,120003,4496.07
101:180,47.807710,-122.325930,120004,4509.67
101:180,47.807860,-122.325820,120005,4528.29
101:180,47.808090,-122.325660,120006,4556.55
101:180,47.808190,-122.325590,120007,4568.86
101:180,47.808340,-122.325480,120008,4587.42
101:180,47.808390,-122.325440,120009,4593.76
101:180,47.808750,-122.325190,120010,4637.96
101:180,47.808830,-122.325130,120011,4647.93
101:180,47.809080,-122.324950,120012,4678.80
101:180,47.809260,-122.324820,120013,4701.05
101:180,47.809320,-122.324770,120014,4708.70
101:180,47.809390,-122.324720,120015,4717.33
101:180,47.809630,-122.324540,120016,4747.23
101:180,47.809690,-122.324500,120017,4754.54
101:180,47.809760,-122.324450,120018,4763.17
101:180,47.809830,-122.324400,120019,4771.83
101:180,47.809900,-122.324350,120020,4780.48
101:180,47.810030,-122.324250,120021,4796.76
101:180,47.810180,-122.324140,120022,4815.38
101:180,47.810460,-122.323940,120023,4849.95
101:180,47.810630,-122.323820,120024,4870.86
101:180,47.810835,-122.323674,120025,4896.09
101:180,47.811050,-122.323520,130002,4922.67
101:180,47.811180,-122.323420,130003,4938.98
101:180,47.811360,-122.323290,130004,4961.23
101:180,47.811410,-122.323250,130005,4967.54
101:180,47.811690,-122.323050,130006,5002.10
101:180,47.811780,-122.322990,130007,5013.08
101:180,47.812040,-122.322800,130008,5045.32
101:180,47.812240,-122.322660,130009,5069.89
101:180,47.812330,-122.322590,130010,5081.20
101:180,47.812680,-122.322340,130011,5124.39
101:180,47.812750,-122.322290,130012,5133.05
101:180,47.812950,-122.322140,130013,5157.95
101:180,47.813050,-122.322070,130014,5170.23
101:180,47.813110,-122.322020,130015,5177.88
101:180,47.813320,-122.321850,130016,5204.46
101:180,47.813390,-122.321800,130017,5213.12
101:180,47.813560,-122.321660,130018,5234.73
101:180,47.813640,-122.321600,130019,5244.69
101:180,47.813720,-122.321540,130020,5254.66
101:180,47.813820,-122.321460,130021,5267.28
101:180,47.814020,-122.321300,130022,5292.52
101:180,47.814465,-122.320912,130023,5349.91
101:180,47.814480,-122.320900,140002,5351.80
101:180,47.814590,-122.320800,140003,5366.16
101:180,47.814700,-122.320700,140004,5380.48
101:180,47.814860,-122.320570,140005,5400.75
101:180,47.814930,-122.320510,140006,5409.74
101:180,47.815080,-122.320380,140007,5429.07
101:180,47.815130,-122.320340,140008,5435.38
101:180,47.815280,-122.320210,140009,5454.70
101:180,47.815390,-122.320110,140010,5469.03
101:180,47.815810,-122.319740,140011,5523.34
101:180,47.816050,-122.319540,140012,5553.91
101:180,47.816210,-122.319400,140013,5574.55
101:180,47.816290,-122.319340,140014,5584.51
101:180,47.816370,-122.319270,140015,5594.85
101:180,47.816490,-122.319160,140016,5610.51
101:180,47.816690,-122.318990,140017,5636.15
101:180,47.816870,-122.318830,140018,5659.50
101:180,47.817420,-122.318350,140019,5730.42
101:180,47.817570,-122.318230,140020,5749.38
101:180,47.817840,-122.318000,140021,5783.98
101:180,47.818080,-122.317790,140022,5814.97
101:180,47.818233,-122.317650,140023,5834.94
101:180,47.818310,-122.317580,150002,5845.00
101:180,47.818480,-122.317440,150003,5866.61
101:180,47.818550,-122.317380,150004,5875.57
101:180,47.818750,-122.317210,150005,5901.20
101:180,47.818980,-122.317010,150006,5930.83
101:180,47.819070,-122.316930,150007,5942.50
101:180,47.819210,-122.316810,150008,5960.46
101:180,47.819520,-122.316540,150009,6000.41
101:180,47.819650,-122.316430,150010,6017.06
101:180,47.819700,-122.316390,150011,6023.37
101:180,47.819810,-122.316300,150012,6037.33
101:180,47.820160,-122.315990,150013,6082.62
101:180,47.820370,-122.315810,150014,6109.59
